"","chrom","start","end","K2P"
"567","LG_2",73304497,73312148,0.0805154417974457
"568","LG_2",73319983,73320537,0.0938211124787599
"569","LG_2",73332154,73332898,0.0899902795584093
"570","LG_2",73366762,73367230,0.00775209326798259
"571","LG_2",73367696,73373300,0.015337658971853
"572","LG_2",73401160,73404222,0.0375064769841391
"573","LG_2",73404616,73416379,0.0352038350643068
"574","LG_2",73421441,73426109,0.00693249946245367
"575","LG_2",73452673,73460102,0.00487301754931961
"576","LG_2",73515450,73522782,0.0379331760647045
"577","LG_N",29732528,29740194,0.00312175268601556
"578","LG_2",73525822,73530988,0.0074946306168438
"579","LG_2",73546737,73554138,0.0895042732354143
"580","LG_2",73555137,73562483,0.00591136065169003
"581","LG_2",73572344,73582973,0.0338249377725687
"582","LG_2",73589932,73598433,0.0185665652124616
"583","LG_2",73608110,73617438,0.00931743980528971
"584","LG_2",73642101,73650366,0.00126702620839347
"585","LG_2",73667032,73679542,0.0880405213548429
"586","LG_2",73689836,73697049,0.0227666807936986
"587","LG_2",73698682,73717053,0.0344473714747015
"588","LG_N",29749114,29756692,0.0405005849104368
"589","LG_2",73746778,73754436,0.00100477294500876
"590","LG_2",73776271,73781245,0.0579927008457373
"591","LG_2",73791222,73797350,0.0708164485183751
"592","LG_2",73809781,73816602,0.012862445619218
"593","LG_2",73847367,73861320,0.00478288089001058
"594","LG_2",73872935,73882047,0.0253439585174107
"595","LG_2",73911388,73914661,0.00400702341665947
"596","LG_2",73956046,73960955,0.00301887435931117
"597","LG_2",73978304,73978727,0.0944409903812838
"598","LG_2",73997025,74008121,0.0194928185691639
"599","LG_N",29765749,29766189,0.0396944817832703
"600","LG_2",74015573,74027445,0.0152381601776332
"601","LG_2",74031163,74043599,0.00724299470516331
"602","LG_2",74050677,74058468,0.0172004604877349
"603","LG_2",74062776,74069166,0.0221048992487812
"604","LG_2",74072821,74089449,0.0118117708043278
"605","LG_2",74113691,74115032,0.0287673064979892
"606","LG_2",74124758,74132575,0.0115693211858656
"607","LG_2",74190939,74195807,0.0371578115217419
"608","LG_2",74209809,74210820,0.0585476879930781
"609","LG_2",74211852,74214004,0.0458666524901021
"610","LG_N",29781562,29781951,0.082173429906583
"611","LG_2",74236716,74246867,0.00765757766438246
"612","LG_2",74260540,74267737,0.0197419198942543
"613","LG_2",74271936,74290889,0.105095862280542
"614","LG_2",74299366,74310457,0.0488277946980517
"615","LG_2",74316514,74324055,0.0402182859488105
"616","LG_2",74382987,74390679,0.00805146753913548
"617","LG_2",74400394,74400984,0.0863054843373061
"618","LG_2",74401176,74401706,0.104285607224106
"619","LG_2",74410537,74417834,0.00712734056039417
"620","LG_2",74420565,74427925,0.0427673910970661
"621","LG_N",29795637,29798315,0.0628243308393902
"622","LG_2",74445682,74456722,0
"623","LG_2",74471170,74478665,0.0882176850902203
"624","LG_2",74492146,74494887,0.0530628854290418
"625","LG_2",74497683,74508742,0.001154401571219
"626","LG_2",74523266,74530922,0.00100603655671011
"627","LG_2",74532728,74543497,0.033178419829479
"628","LG_2",74561864,74572903,0.00672745289486178
"629","LG_2",74588462,74588921,0.0409130339622951
"630","LG_2",74593401,74604435,0.0105398572385473
"631","LG_2",74628475,74636396,0.0741265980428081
"632","LG_N",29802511,29806981,0
"633","LG_2",74637224,74642219,0.0103974048484004
"634","LG_2",74686003,74688889,0.0113076710903597
"635","LG_2",74704815,74716654,0.00747222978472163
"636","LG_2",74723229,74732429,0.0968567763565487
"637","LG_2",74736096,74743729,0.0605789839610693
"638","LG_2",74749451,74753935,0.063632316749093
"639","LG_2",74755507,74766628,0.0488588035776303
"640","LG_2",74769019,74771985,0.0254978409718555
"641","LG_2",74777273,74784998,0.0169639701615465
"642","LG_2",74802736,74805403,0.0619192623562003
"643","LG_N",29826934,29829983,0.0280604191266018
"644","LG_2",74810212,74821137,0.00582312449395423
"645","LG_2",74830448,74838154,0.0029917798853387
"646","LG_2",74839922,74847198,0.0223069043126521
"647","LG_2",74857541,74868492,0.00347726437099911
"648","LG_2",74874991,74885994,0.138869520394827
"649","LG_2",74916114,74923840,0.0130405340293021
"650","LG_2",74926935,74933199,0.0671856116985248
"651","LG_2",74933711,74940951,0.0347716108135339
"652","LG_2",74946762,74956636,0.0509786455677171
"653","LG_2",74961107,74970791,0.0577394690505763
"654","LG_N",29865053,29868676,0.0421129102696017
"655","LG_2",74972153,74976555,0.097050213809117
"656","LG_2",75006569,75017632,0.00461463452967053
"657","LG_2",75021730,75030499,0.0784315386172703
"658","LG_2",75038297,75045522,0.0390333243288665
"659","LG_2",75057247,75065767,0.0511543500225929
"660","LG_2",75084423,75091875,0.0752068565994981
"661","LG_2",75092305,75099974,0.00205867452114983
"662","LG_2",75101939,75117569,0.0543382550135926
"663","LG_2",75163243,75174243,0.00726397930084782
"664","LG_2",75203844,75205889,0.0754169764280187
"665","LG_N",29917048,29924753,0.00999221308551475
"666","LG_N",2892546,2898193,0.00750480520571392
"667","LG_2",75251215,75251621,0.0599656326130266
"668","LG_2",75269826,75282037,0.0189447150889781
"669","LG_2",75291547,75296568,0.0559009944185718
"670","LG_2",75349216,75353931,0.0104337208275436
"671","LG_2",75363543,75364024,0.0353698713068262
"672","LG_2",75369147,75376791,0.0334292103539658
"673","LG_2",75430027,75439692,0.0033389036781174
"674","LG_2",75445405,75464730,0.121498752387043
"675","LG_2",75468894,75479431,0.00463870507906891
"676","LG_2",75483564,75491313,0.0246590545611389
"677","LG_N",29933268,29938483,0.0848499160834929
"678","LG_2",75536302,75547359,0
"679","LG_2",75557366,75564150,0.0115836957936104
"680","LG_2",75581327,75586504,0.00910427153824074
"681","LG_2",75598699,75606395,0.00499677112997071
"682","LG_2",75607460,75614787,0.049863050967208
"683","LG_2",75616501,75621899,0.00967952800938909
"684","LG_2",75636895,75646058,0.0289907601064028
"685","LG_2",75656052,75668357,0.0420763079473594
"686","LG_2",75691267,75698192,0.0430953304669611
"687","LG_2",75699794,75706674,0.0268689721367319
"688","LG_N",29947800,29948793,0.0636666761444653
"689","LG_2",75730474,75741438,0.00578140513013188
"690","LG_2",75757665,75763433,0.055974732515971
"691","LG_2",75765938,75781097,0.0135838923283185
"692","LG_2",75789214,75793761,0.0210044538050607
"693","LG_2",75809876,75820922,0.00347726280427582
"694","LG_2",75820951,75825878,0.0739973457522716
"695","LG_2",75837813,75838635,0.045397587835396
"696","LG_2",75848270,75859309,0.00460401155363769
"697","LG_2",75878224,75885292,0.047622069018115
"698","LG_2",75892458,75899791,0.025145262512637
"699","LG_N",29989024,29990030,0.0773752932098515
"700","LG_2",75903103,75913996,0.0334480097847611
"701","LG_2",75917624,75926441,0.0692369524854554
"702","LG_2",75932101,75941191,0.0175761743001011
"703","LG_2",75973769,75976983,0.151369013313356
"704","LG_2",75991251,76002078,0.0117197154690689
"705","LG_2",76016713,76027227,0.0546358544360549
"706","LG_2",76031087,76038282,0.02178189182799
"707","LG_2",76048503,76053418,0.00465762121750136
"708","LG_2",76084656,76088772,0.00963290626247554
"709","LG_2",76111868,76122024,0.0581140395232152
"710","LG_N",29990451,29991127,0.0661596373206695
"711","LG_2",76124120,76130997,0.030524124710543
"712","LG_2",76134091,76147474,0.109526790090454
"713","LG_2",76149430,76159831,0.0319462540503566
"714","LG_2",76163129,76167930,0.0511941756623275
"715","LG_2",76185857,76190376,0.0134069743167749
"716","LG_2",76205506,76212236,0.0372587908877353
"717","LG_2",76236496,76243368,0.0881569740848016
"718","LG_2",76267468,76275211,0.0402568575765224
"719","LG_2",76307001,76321117,0.0367160911780836
"720","LG_2",76353530,76360432,0.0326256058529505
"721","LG_N",29997736,30005843,0.0798919781460305
"722","LG_2",76367166,76378214,0.00580454479308689
"723","LG_2",76390709,76393233,0.0202334142518928
"724","LG_2",76398878,76406574,0.00598283655438459
"725","LG_2",76407846,76414972,0.043288723163674
"726","LG_2",76428563,76432967,0.00626390790932855
"727","LG_2",76457852,76465194,0.0518227305451232
"728","LG_2",76471672,76473611,0.054098737706125
"729","LG_2",76475036,76481278,0.0779423609163263
"730","LG_2",76498209,76505852,0.0515558870901973
"731","LG_2",76507220,76520070,0.00115975687379171
"732","LG_N",30014964,30030682,0.108918834385288
"733","LG_2",76541376,76552436,0
"734","LG_2",76558381,76566049,0.0183340354435082
"735","LG_2",76574667,76576995,0.0499012357034783
"736","LG_2",76593380,76600601,0.0568833976731384
"737","LG_2",76610223,76612791,0.0246421031208925
"738","LG_2",76624652,76632192,0.00109859964515115
"739","LG_2",76633694,76637797,0.0130077402103076
"740","LG_2",76645852,76656368,0.0383715391349011
"741","LG_2",76657520,76664533,0.0458839695908426
"742","LG_2",76676268,76684157,0.0987597218846094
"743","LG_N",30063858,30064510,0.0525275170141208
"744","LG_2",76691393,76701789,0.00458027686388484
"745","LG_2",76704498,76709200,0.0266123401823564
"746","LG_2",76722082,76729945,0.00129404671901027
"747","LG_2",76744201,76752837,0.00449439547204563
"748","LG_2",76767205,76773177,0.0563639868082008
"749","LG_2",76799947,76804444,0.0122653231326153
"750","LG_2",76821438,76831680,0.00348534403934931
"751","LG_2",76858657,76870853,0.0081592089853445
"752","LG_2",76890401,76895748,0.111108910954047
"753","LG_2",76899098,76911591,0.133717102638401
"754","LG_N",30073427,30075699,0.0141890852384949
"755","LG_2",76911925,76919924,0.0124336998101811
"756","LG_2",76923086,76928865,0.0601128588881161
"757","LG_2",76964798,76986115,0.00287456129875997
"758","LG_2",77012028,77022898,0.0123813648702469
"759","LG_2",77031971,77036639,0.0180997151225459
"760","LG_2",77069356,77080339,0.011851494504139
"761","LG_2",77088994,77093600,0.0382654646010751
"762","LG_2",77120037,77135558,0.00823772465398302
"763","LG_2",77169578,77177229,0.00101419913069636
"764","LG_2",77209553,77210632,0.00959256599004725
"765","LG_N",30089757,30097404,0.0102658104949321
"766","LG_2",77211396,77212308,0.05774517854401
"767","LG_2",77261479,77273627,0.00806739031169065
"768","LG_2",77280419,77291457,0.00581635059225498
"769","LG_2",77322002,77329690,0.0151714879555203
"770","LG_2",77349452,77364265,0.0674250636392196
"771","LG_2",77366432,77374122,0.0260519093002701
"772","LG_2",77386900,77394226,0.0692958842119336
"773","LG_2",77396532,77404177,0.00401910192701804
"774","LG_2",77407347,77415056,0.0322188795605945
"775","LG_2",77470475,77475737,0.0644121986290114
"776","LG_N",30098619,30109233,0.00152905317941044
"777","LG_N",2909460,2917156,0.00299103088346663
"778","LG_2",77513703,77519284,0.0804166756089403
"779","LG_2",77544883,77561332,0.0707262853485816
"780","LG_2",77578658,77597459,0.057454091643897
"781","LG_2",77605182,77616254,0.0420567151009955
"782","LG_2",77621985,77634808,0.011804918458835
"783","LG_2",77640719,77651856,0.0382956230882018
"784","LG_2",77658822,77663294,0.0176676334647359
"785","LG_2",77680458,77685257,0.00833777631389986
"786","LG_2",77687347,77687802,0.123452729419246
"787","LG_2",77709346,77718693,0.00886421696866358
"788","LG_N",30145180,30149605,0.0128407058534423
"789","LG_2",77726765,77727258,0.0463908667254831
"790","LG_2",77744678,77755009,0.0465431522460587
"791","LG_2",77781612,77787206,0.0557815373526806
"792","LG_2",77870206,77877835,0.00102537840026196
"793","LG_2",77894661,77902383,0.0260415611879063
"794","LG_2",77924117,77931452,0.0486601199533963
"795","LG_2",77944340,77954849,0.0112666128779557
"796","LG_2",77956723,77961327,0.0268554344451611
"797","LG_2",77962286,77973371,0.00231850672325299
"798","LG_2",77980803,77991851,0.00464039833559915
"799","LG_N",30162503,30167677,0.00449946227951115
"800","LG_2",78038848,78046574,0.0278185956750506
"801","LG_2",78047519,78048562,0.0685295865609112
"802","LG_2",78063453,78067933,0.0102956466677107
"803","LG_2",78105167,78112521,0.0168353473356125
"804","LG_2",78115261,78115769,0.031391199477531
"805","LG_2",78122430,78127020,0.0400274858226743
"806","LG_2",78154313,78162818,0.00074571229333501
"807","LG_2",78164633,78175670,0.00931700441005969
"808","LG_2",78178719,78186377,0.0153769917371382
"809","LG_2",78208531,78216220,0.00200602074498038
"810","LG_N",30184159,30189274,0.0026024771268132
"811","LG_2",78230865,78238597,0.0315252376173438
"812","LG_2",78239001,78240649,0.106377581860708
"813","LG_2",78241241,78248958,0.0139568288841074
"814","LG_2",78258200,78268804,0
"815","LG_2",78270250,78277588,0.0252959635773589
"816","LG_2",78278322,78289905,0.0493457502079596
"817","LG_2",78302484,78313545,0.0241494442977458
"818","LG_2",78317525,78329483,0.0170142959980138
"819","LG_2",78340426,78351448,0.0104289050007092
"820","LG_2",78392365,78402564,0.0118163923919193
"821","LG_N",30191263,30197986,0.0246154305953246
"822","LG_2",78402577,78406459,0.0753510733229729
"823","LG_2",78409923,78414535,0.0648547689312837
"824","LG_2",78440824,78448390,0.0546124541706897
"825","LG_2",78450644,78457759,0.0263323845078629
"826","LG_2",78470101,78477898,0.034921887440831
"827","LG_2",78491912,78497671,0.0126689005499598
"828","LG_2",78508591,78516231,0.0112991410318378
"829","LG_2",78547435,78551758,0.0592763351189092
"830","LG_2",78567158,78578907,0.107960265265208
"831","LG_2",78581177,78591792,0.040350078742112
"832","LG_N",30205073,30212290,0.00302801557744852
"833","LG_2",78629099,78637839,0.0073018730593319
"834","LG_2",78667619,78678567,0.0642407977891787
"835","LG_2",78679281,78686983,0.0286494883882299
"836","LG_2",78724716,78727984,0.0608757246295251
"837","LG_2",78735806,78743448,0.0318260391235915
"838","LG_2",78758992,78770850,0.0211572435673694
"839","LG_2",78788599,78793091,0.0948213608576028
"840","LG_2",78806411,78814159,0.0168462899209087
"841","LG_2",78856353,78857437,0.0362721215866627
"842","LG_2",78864558,78875601,0.00230514547269101
"843","LG_N",30237304,30243752,0.0618907677660026
"844","LG_2",78971318,78981708,0.0491758081351777
"845","LG_2",78995453,79009453,0.00343741998399552
"846","LG_2",79021615,79029286,0.0142416489968762
"847","LG_2",79040399,79047984,0.0373684316902466
"848","LG_2",79056321,79064100,0.0290444570844829
"849","LG_2",79080074,79082171,0.0921738005541071
"850","LG_2",79088430,79096128,0.0162145988505175
"851","LG_2",79103741,79109917,0.089801648464752
"852","LG_2",79117772,79135578,0.0503735050278698
"853","LG_2",79146535,79153236,0.0580696818005469
"854","LG_N",30266141,30273173,0.0363707624539579
"855","LG_2",79154763,79168682,0.088059389682152
"856","LG_2",79226109,79232231,0.00507410864133036
"857","LG_2",79252657,79263750,0.037191058747444
"858","LG_2",79292498,79297682,0.00149031406906889
"859","LG_2",79330195,79334518,0.0162040752501871
"860","LG_2",79356811,79364621,0.0187934003443721
"861","LG_2",79368292,79385193,0.0223487967769832
"862","LG_2",79404248,79415363,0.0161099697698574
"863","LG_2",79417438,79438720,0.0245720419995909
"864","LG_2",79443873,79451484,0.065652836224144
"865","LG_N",30298579,30299526,0.0134630797986642
"866","LG_2",79457260,79468772,0.0105802837901869
"867","LG_2",79473111,79484160,0.00348432682437946
"868","LG_2",79517925,79525148,0.0328328130132675
"869","LG_2",79529517,79536097,0.0324544877727371
"870","LG_2",79556026,79556728,0.0938911177826277
"871","LG_2",79565885,79580389,0.00868460739795519
"872","LG_2",79584294,79586508,0.14182433902255
"873","LG_2",79609793,79617429,0.00409313032392262
"874","LG_2",79638336,79645990,0.00101833029090172
"875","LG_2",79667309,79674636,0.0100233437096269
"876","LG_N",30303938,30305681,0.0874116730025825
"877","LG_2",79705817,79715869,0.0188683969189691
"878","LG_2",79729186,79737506,0.015988535279594
"879","LG_2",79763616,79768947,0.0238061010880545
"880","LG_2",79776049,79786434,0.0569212149418096
"881","LG_2",79826989,79833716,0.0308893813143166
"882","LG_2",79878350,79886124,0.0237060147296568
"883","LG_2",79908174,79915450,0
"884","LG_2",79937208,79944880,0
"885","LG_2",79951744,79959530,0.0220330506168941
"886","LG_2",79971916,79984378,0.0578430682046791
"887","LG_N",30347906,30360409,0.0357358261213111
"888","LG_N",2934616,2938557,0.0315125739587382
"889","LG_2",79987086,79991593,0.0199167298810511
"890","LG_2",79994145,80004052,0.0306115985818611
"891","LG_2",80020360,80025490,0.00674161842632483
"892","LG_2",80026715,80033979,0.00502818400513664
"893","LG_2",80040326,80047385,0.0634448771346609
"894","LG_2",80108430,80115095,0.0195484420372759
"895","LG_2",80130580,80143595,0.0207405042155244
"896","LG_2",80151384,80162188,0.00582346647975634
"897","LG_2",80174643,80183232,0.0397474121363711
"898","LG_2",80189087,80205289,0.0378349680616853
"899","LG_N",30366463,30366924,0.0687259885551104
"900","LG_2",80216523,80218267,0.0331622387454954
"901","LG_2",80229933,80241007,0.021498713995495
"902","LG_2",80258866,80278396,0.019989468030141
"903","LG_2",80314059,80317228,0.109146823722959
"904","LG_2",80328402,80336360,0.0090850013922215
"905","LG_2",80362218,80370429,0.00224425217540673
"906","LG_2",80390834,80398479,0.00200878985344351
"907","LG_2",80430324,80441396,0.00593936081094049
"908","LG_2",80462213,80468677,0.0654872465157574
"909","LG_2",80478491,80483012,0.010077597498876
